kilometraje;precio;año;modelo_Model 3;modelo_Model S;modelo_Model Y;color_azul;color_blanco;color_gris;color_negro;color_plateado;color_rojo;pais_España;color_granate;color_marron;color_plata;modelo_Model X;pais_Francia;pais_Portugal
39413;28990;2019;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
63000;35475;2021;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
25700;49995;2023;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
124839;26940;2019;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
24000;31990;2015;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
220000;35000;2014;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
109900;42900;2020;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
57000;27950;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
93000;27450;2021;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
65000;27850;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
93000;27450;2021;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
58000;54900;2020;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
137183;25000;2019;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
65000;27850;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
57000;27950;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
43000;37000;2021;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
63000;25990;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
57000;28990;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
71000;26999;2019;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
53000;27990;2019;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
52000;47900;2017;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
169800;28990;2019;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
77000;28850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
69000;33975;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
46686;39900;2023;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
39900;37500;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
77000;28850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
98226;31890;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
33900;39990;2023;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
113000;26850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
55000;35900;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
70000;26999;2019;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
58000;35900;2022;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
37418;37600;2022;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
26000;31850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
113000;26850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
26000;31850;2020;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
57000;28990;2021;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
88000;29995;2018;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
114114;39890;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
58431;37490;2021;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
51426;55900;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
113154;22450;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
68000;58498;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
37500;46500;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
88000;25800;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
59990;36900;2021;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
37500;46500;2019;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
49990;32300;2022;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
46500;36500;2021;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
128000;25850;2020;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
175000;28000;2015;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
128000;25850;2020;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
98000;25990;2015;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
98000;25990;2015;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
60000;26995;2016;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
32000;32000;2014;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
143350;38990;2018;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
143350;38990;2018;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
133500;49900;2016;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
10000;59900;2022;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
55000;36900;2021;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
129200;44900;2017;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
75000;23500;2019;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
109000;26975;2017;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
72000;29475;2021;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
150000;21995;2019;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
40000;33990;2021;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
54500;59900;2019;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
59999;51900;2020;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
47000;37990;2022;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
136000;21390;2019;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
65500;30950;2022;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
39494;35850;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
37900;40900;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
123000;29990;2019;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
123000;29990;2019;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
74910;33990;2021;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
110000;26850;2020;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
125000;27900;2019;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
110000;26850;2020;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
39315;35100;2023;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;36470;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1817;36700;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
21;37000;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
676;37300;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
692;37300;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
14;37500;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;37520;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;37520;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;38070;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
12;38070;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;38870;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;39120;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
12;39420;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;39420;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;41470;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;44260;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
6282;44490;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
7986;45560;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
7996;45560;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
1317;45750;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
2204;45980;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1991;46930;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
4790;46940;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
4462;47580;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
29444;47700;2023;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
7085;48110;2023;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
2376;48210;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
223;48340;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;48760;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2036;49040;2023;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
2;49160;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
211;49790;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;49810;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
26;49830;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
400;49840;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
440;49930;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;50110;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
3179;50560;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51160;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51410;2025;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51710;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51760;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51760;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;51760;2023;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
3543;52300;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
20;52460;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;52810;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
26;53050;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
565;54910;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
7;55070;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
10;55070;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
28;55070;2023;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
2276;55220;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
9;55460;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;55710;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;56420;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;58470;2024;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
7;58500;2024;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
0;58970;2025;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
13178;79500;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
36085;81700;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2497;82010;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
15035;83500;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
6300;84400;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
15040;87400;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
20073;87600;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
3632;96120;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
503;99600;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
5519;100580;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
953;101230;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;102270;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
98;102270;2023;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1405;102840;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
31;104370;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
33;106270;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
3253;107210;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;110270;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
59;111670;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;113570;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;114670;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;115670;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;118070;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
92;118070;2023;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
0;121870;2024;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
6562;36270;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
5580;36470;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;37770;2025;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
20049;37900;2022;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;39120;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
12;39370;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
6998;44590;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
0;45560;2025;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
5128;45990;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
4;47660;2025;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
25;49060;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;49410;2025;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3362;49990;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;50060;2025;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;50060;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2501;51020;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
0;51110;2025;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
15;51110;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;51410;2025;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;51410;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2857;51420;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
0;51660;2024;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
108044;52000;2018;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
612;56810;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
9;58970;2024;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
0;59770;2025;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
6196;88990;2023;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
792;90610;2024;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1703;91210;2023;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
20;112770;2024;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
21;115680;2024;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
60048;31400;2019;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
15290;31600;2022;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
70614;33500;2018;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
68302;34200;2018;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
76956;34900;2021;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
42189;36300;2021;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
5656;37310;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
40205;39600;2020;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
5950;42750;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;42770;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2798;43440;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;43820;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
9;44370;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
5091;44970;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;45560;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
48582;46800;2023;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
13;48360;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
223;48570;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;50060;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;50060;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
9;50160;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;51110;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;51410;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;51660;2025;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
1520;52550;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;53060;2025;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
12;53060;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
10;53090;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
3853;54660;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
1726;55390;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
10;57700;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;59770;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;60820;2024;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
395;61500;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
6;61620;2024;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
12410;80600;2023;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
8276;83500;2023;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
20759;84000;2023;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
11765;84500;2023;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
16910;84500;2023;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
551;90770;2024;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
3945;100860;2024;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
3652;101480;2024;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
1700;102540;2023;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
4378;102820;2024;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
3063;110100;2024;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
20;110370;2024;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
0;112770;2024;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
0;116170;2023;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
0;119670;2023;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
63769;35900;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
21472;86500;2023;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
0;118070;2023;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
79681;33200;2021;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
57522;34100;2021;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
53081;35300;2021;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
26089;35900;2021;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
30168;37100;2022;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
18379;50100;2023;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
0;38470;2025;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
353;42500;2024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2051;47650;2024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
0;50760;2024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
12;52110;2025;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
0;52110;2024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
0;52360;2025;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10;52360;2024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
3269;86500;2023;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
17;111370;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
31;114770;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
26;117270;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
25;120270;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
17;120670;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
0;126870;2024;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
3351;38470;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
15795;46500;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;50060;2025;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
13;51410;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;51660;2025;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
3325;54930;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
13;56020;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;60820;2024;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
879;91500;2024;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
28;92030;2024;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;102580;2024;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
194;105010;2024;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
28;113770;2024;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
32;114050;2024;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
20;117100;2024;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;41475;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
4;41475;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
5432;42025;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
10;42175;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;42175;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;42555;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
3749;42605;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;42675;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;42675;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;43525;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;43875;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;43875;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
35338;43900;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
54383;44000;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
9;44025;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;45975;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4;46495;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
31967;46500;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
32157;46500;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
28496;47000;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
28755;47000;2022;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
87;48335;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
5218;48895;2023;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;49975;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4;49975;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;49975;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;50375;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
6214;50875;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
9;50975;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51175;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51325;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51325;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51515;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
4;51655;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51655;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
12;51655;2024;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;51675;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13;51675;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
10;52525;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;52525;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13;52875;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;53025;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;53025;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4;55455;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
10;58475;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13;58475;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;58975;2025;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
0;59675;2025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
11;59675;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
12;62275;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
12;65975;2024;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
6465;95225;2024;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
3525;97375;2023;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
776;99005;2023;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;115725;2024;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
17;115925;2024;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
